SMILES,Solved_with_AiZynthFinder
CCCCN1CCC(NC(=O)[C@@H]2CC[C@H](O)CN2C2=CC=C(C(=O)NC(C)(C)C)C=N2)CC1,True
N#CC1=CC=NC(N2CCC(CC(=O)N[C@@H]3CCOC4=CC=CC=C43)C2)=C1N,True
CNC1=NC(N2[C@@H](C(=O)N3CCSC34CCCCC4)C[C@@H]3CCCC[C@@H]32)=CN=C1,False
CC1=NN=C(NC(=O)C(C)N(CC2=C(F)C=CC=C2Cl)C2=NC=NC3=C2C2=C(C=CC=C2)N3)O1,True
COC1=CC(N(CCC#N)CC(=O)NC(CO)CC2=CNC3=CC=CC=C23)=NC(SC)=N1,True
CC1=C(C)C(NC2=NC3=C(C#N)C=NN3C(NCC3=CC=CC=C3OC3=CC=CC=C3)=C2)=CC([N+](=O)[O-])=C1,True
CCOC(=O)C1=C(N(C2=CC=C(C)C=C2)C2=C(C(=O)N[C@H](CC)CO)C=CC=N2)N=C(C)N=C1,True
CC1=NC(NC2=CC=C(C3=CC=CC(F)=C3)C=C2)=C(F)C(NC2=CC=C(C(=O)OC(C)C)C=C2)=N1,True
CCN1C=C(C(C)NC2=CC(C(F)(F)F)=NC(NC3=CC(C(F)(F)F)=CC=C3S(C)(=O)=O)=N2)C=N1,True
CCC1=CC(OCCN(CC)C2=C3C=CN(C)C3=NC(NC3=CC(C4=NC5=CC=CC=C5S4)=CC=C3C)=N2)=CC=C1,True
CCN(CC(=O)N1C[C@@H](C)N(C(=O)OC(C)(C)C)[C@@H](C)C1)C1=CN=C(C)C(C)=N1,True
C=CCOC1=CC=C(C[C@H](NC2=NC(NC3=CC(C)=CC(C)=C3C)=NC=C2CC)C(=O)OC)C=C1,True
COC1=CC(CNC2=C3CSCC3=NC(NC3=CC(Br)=CC(C(F)(F)F)=C3)=N2)=CC(Cl)=C1,True
CN1C=NC2=C1N=C(N)N=C2N1CCC(OCC(=O)N(CCO)C2=CC=CC=C2)CC1,True
CCN(C1=CC(C)=C2C=C(C)C=CC2=N1)C1=C(C(=O)NCCOCCOC)C=C(C)C=C1,False
CNC1=C2C=CC=CC2=NC(N2CCCC(CC(=O)NC3=C(C#N)C(C)=NO3)C2)=N1,True
CCOC(=O)C1=CC=C(NC2=NC=C(CC)C(N(CCC3=CC=CC=C3F)C3CCCC3)=N2)C(I)=C1,True
COC1=CC(CCNC2=NC(C)=C(F)C(NCC3=CC=C(CN4C=NC5=CC=CC=C54)C=C3)=N2)=CC=C1OC(F)F,True
C#CCN(CC(=O)NC1=CC=C(N2CCC(N(C)C)CC2)C=C1OC)C1=NN=CC(C)=C1,True
COC1=CC=CC2=NC(N3CCCCC3CCC3=CC=CS3)=NC(N3C(C)CCCC3C)=C12,True
CSC1=C(F)C=NC(N2CCN(C(=O)C(=O)NC(C)C3=CC=CC(Br)=C3)CC2)=N1,True
COC(=O)C1=CN=C(N2CCC3=CC(F)=CC=C3C2C(=O)N2CCC3(CCCC3)CC2)C(F)=C1,True
CN1C=NC2=NC(NC3=CC=C(Cl)C(C4=CC=CC=C4)=C3)=NC(N3CCCC3C3=CC=C(Cl)C=C3Cl)=C21,True
CSC1=NC(C)=CC(N2CCO[C@H](C(=O)NC3=NC=C(C)C=C3I)C2)=N1,True
CCCCC1=CC=C(NC2=NC(N(CC3=CC=CN=C3)CC3=CC=CC=N3)=C3C(F)=CC=CC3=N2)C=C1,True
O=C(N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]1C[C@H](F)CN1C1=NC=CC=C1CO,False
CC1=NC(N)=C(N)C(N2CCC3=CC=CC=C3C2C(=O)N(C)C2=CC=CC(C(N)=O)=C2)=N1,True
CCOC(=O)C1=CN=C(N2CCOCC2CC(=O)N[C@H](C)C2=CC=C(OC)C=C2)C=N1,True
CN1C(CNC2=CC(C(F)(F)F)=NC(N3CCC[C@@H]3C3=CC=CC=N3)=N2)=CC2=CC=CC=C21,True
COCCCN1C=NN=C1CNC1=C2COCC2=NC(NC2=CC=C(C3=NC(C4=CC=CC(C)=C4)=NO3)C=C2)=N1,True
C[C@@H](C1=CC=C(F)C=C1)N(C1=NC(C(F)(F)F)=NC(N2CCC3=CC(Cl)=CC=C3C2)=C1)C1CC1,True
O=C(C1=CC=CC=C1)C1=CC(Cl)=CC=C1NC1=NC=CC(N[C@@H](CC2=CC=CC=C2)C(=O)OCC2=CC=CC=C2)=N1,True
CC(C)(C)C(=O)NC1=CC=C(NC(=O)C2=CC(N(C3=CC=NC4=C3C=NC=C4)C3CC3)=NC=C2)C=C1,False
COC(=O)[C@H](CC(=O)OC(C)(C)C)NC1=NC(NCC2=CN(CC3=CC=CC=C3)N=C2)=CC(CC2=CC=CC=C2)=N1,True
CCC(C)N(CC1=CC=NC=C1)C1=NC(NC(C)C2=CC=C(C)C=C2C)=NC2=NC=CC=C12,True
CCCCCCOC(=O)CCCCCNC1=C2C=NN(CC)C2=NC(N(CC2=CC=CN=C2)C2CCS(=O)(=O)C2)=N1,True
CC1=C(NC(=O)CCN2CCN(C3=CC=C(F)C(C#N)=N3)CC2)C=CC=C1Cl,True
CC1=CC=C(C2=NOC(NC(=O)C(C)N(CC3=CC=CC=C3)C3=NC(N)=C([N+](=O)[O-])C=C3C)=C2)C=C1,True
CC1=C(N)C=NC(N2C(C(=O)NCCC3=CSC(C4=CC=NC=C4)=N3)CC3CCCCC32)=C1,True
CC(CCNC1=C2C=NN(C)C2=NC(NCC2=CC=CC=C2CN2C=CC=N2)=N1)C1=CC=CC=C1,True
N#CC1CN(C(=O)C2SCCN2C2=CC=NNC2=O)C1,True
CCC(C)C1SCC(C(=O)N(CC2=CC=CC=C2C)C2CC2)N1C1=C(C#N)C(N)=NC=N1,True
CC1=CC(F)=CN=C1N1CCC(C(=O)N[C@H]2CCC3=C2C=CC=C3F)(C2=CC=CC=C2)CC1,True
CCCCCCCCCCNC1=NC(NCC2=CN=CC(C)=C2)=C2C(=N1)C=CN2C,True
CC1=NN=C(SCCCNC2=C3CSCC3=NC(NC3=CC=C(C4=CN5C=CSC5=N4)C=C3)=N2)S1,True
CC(C)CN(C1=CC=C(CO)C=N1)C1=C(C(=O)N(C)C(C)CC#N)C=CC=C1,False
CCCCCCC(C)NC(=O)C1=CC=C2C(=C1)CCN2C1=NC(C2CC2)=CC=C1C#N,True
FC1=CC=C(OC2=CC=CC=C2)C(NC2=NC3=C(Br)C=NN3C(NCC3=C(F)C=CC(F)=C3F)=C2)=C1,True
CCOC1=CC2=C(N3CCC(C)CC3)N=C(N[C@@H](C)C3=C(C)C=CC=C3C)N=C2C=C1,True
CC1=CC([N+](=O)[O-])=CC(NC2=NC3=CC(C)=NN3C(N(CC3=CC=C([N+](=O)[O-])C=C3)C3CCCCC3)=C2)=C1,True
CN1C=NC2=NC(N3CCC[C@H]3C3=NC(C4=CC=NC=C4)=NO3)=NC(NC(C3=CC=C4CCCCC4=C3)C3=CC=CS3)=C21,True
CCC(C)N(CC1=CC=CC=C1Br)C1=NC(NC2=CC(Cl)=C(F)C(C(F)(F)F)=C2)=NC2=CC=C(OC)C=C12,True
CC1=CC=C(S(=O)(=O)N2C=CC3=C2C=CC=C3CNC2=NC(N(C)CC3=CSC=C3Br)=C3C=CC=C(Br)C3=N2)C=C1,True
C=CCSC1=CC=CC=C1NC1=NC(N2CCCC2C2=CC=CC=C2OC)=C2N=CC=CC2=N1,True
CCC1=CC=CC=C1OC1=CC=C(CN(C)C2=NC(NC3=CC=C4C(=C3)C=NN4C)=NC=C2CC)C(Cl)=C1,True
CC1=NC2=C(C=CC=C2NC2=NC(N[C@@H](C)C3=CC=C(C)C(C)=C3)=C3C=CC(Cl)=NC3=N2)O1,True
CC1=CN=C(N2CCCC(C)(C(=O)N(CC3=CC=CN=C3)C[C@@H]3CCC(=O)N3)C2)C([N+](=O)[O-])=C1,True
C=CCN(C1=C2C=NN(C(C)C)C2=NC(N(CCCC)CC2=CC=CS2)=N1)C(C)C1=CC=CC=C1,True
COC1=NC2=NC(NC(=O)[C@@H]3CC(F)(F)CN3C3=NC=CN=C3C(N)=O)=NN2C(OC)=C1,True
COC1=CC(Cl)=C(Br)C=C1NC1=NC(N2CCC3=NC(C)=NC=C3C2)=C2C=CC([N+](=O)[O-])=CC2=N1,True
COC1=CC=C(C2CSCCN2C2=CC(C3=CC=CC=C3)=NC(NC3=CC(Cl)=CC=C3N3C=CN=C3)=N2)C=C1,True
COC(=O)[C@H]1CC[C@@H](NC2=NC(NCC3=NC4=CC(Cl)=CC=C4N3C)=NC=C2C)CC1,True
CC1=CN=C(N2CC3=C(C=CC=C3)C(C(=O)NC3=C(C)NN=C3C(F)(F)F)C2)N=C1,True
CCN(C1=NC=C(B(O)O)C=N1)C1=CC=CC=C1C(=O)N1CCN(CCN(C)C)CC1,True
CCCC1=NC(C)=C(CNC2=NC(N3CCCCC3CC3=CC=CC(F)=C3)=CC(C(F)(F)F)=N2)S1,True
CN(CC1=CN=CS1)C1=C2C=CN(C)C2=NC(NC2=CC=CC=C2CN2C=NC=N2)=N1,True
CCC(=O)NC1=CC(NC(=O)C2=CC=NC=C2N(C)C2=NC3=C(C)C=CC(F)=C3C=C2C)=CC=C1,True
COC1=CC=C(C2SCCN2C2=NC(N(CC3=CC=CC=C3)C3CCS(=O)(=O)C3)=C3C=C(C)SC3=N2)C=C1,True
COC(=O)C1(C)CCN(C2=C3N=CN(C)C3=NC(NC3=CC=C(OC)C(N4N=NN=C4C)=C3)=N2)CC1,True
CCCCCCCCN(CCCCCCCC)C1=C2C=CC=C(C)C2=NC(NC2=CC=C(C(=O)OC)C=C2[N+](=O)[O-])=N1,True
COC1=CC=C(CNC2=CC(NCCC3=CC=CC(I)=C3)=NC3=CC(C)=NN23)C=C1OC,True
COC(=O)CC(NC1=C2C(=NC(NC3=CC(OC)=C([N+](=O)[O-])C=C3OC)=N1)N=CN2C)C1=CC=CC(C)=C1,True
CC1=CC=C(C(CC(=O)OC(C)C)NC2=C3N=C(C)N(C(C)C)C3=NC(N(CCC3=CC=CC=C3)CC3=CC=CC=C3)=N2)C=C1,True
CCN1C2=CC=CC=C2C2=CC(CN(C3=NC(NCC4=CC=C(C5=CSC(C)=N5)O4)=NC(C)=C3)C3CCCC3)=CC=C21,True
CC(CC1=CN=CC=N1)NC1=NC(NCCSCC2=CC=C(F)C=C2)=C2CCCCC2=N1,True
CCOC1=CC=C(OC2=CC=CC=C2NC2=NC(N[C@@H](CC(=O)OCC3=CC=CC=C3)C(=O)OCC3=CC=CC=C3)=C3C(C(F)(F)F)=CC=CC3=N2)C=C1,True
CC1=NC(N2CCCCC2C(=O)NCC2=CC=CC(OCC(C)C)=C2)=NC(N2CCOCC2)=C1,True
CCOC1=CC(CNC2=NC=NC(NC3=CC=CC(Br)=C3Cl)=C2Br)=CC=N1,True
CC1=NN(C2=CC=C(NC3=NC(C)=NC(NCCCN4N=C(C)C(Cl)=C4C)=C3F)C=C2)C=C1,True
FC(F)(F)C1=NC(NC2=CC=C(Cl)C(Cl)=C2)=NC(NCC2=NC=CC3=CC=CC=C23)=C1,True
CCC(C)N(CC1=CC=CN=C1)C1=C2C(=NC(N(C)CC3=CC=CC=C3[N+](=O)[O-])=N1)N=CN2C,True
CC1=CC(Br)=CC=C1CNC1=NC=C(Br)C(NC2=NCCCS2)=N1,False
CCOC(=O)CC(NC1=CC(C(F)(F)F)=NC(NCC2=CC=C(OCCOC)N=C2)=N1)C1=CC=CC=C1,True
COC(=O)C1CC2(CC(NC3=CC(NCC4=C(C)N(C5=CC=CC=C5C)N=C4C)=NC4=CC=NN34)C2)C1,True
CN(CC(=O)NC1=CC=CC=C1OCCF)C1=C2C=CNC2=NC=C1C#N,True
CCOC(=O)[C@H](NC1=C2OC=CC2=NC(NC2=CC=C(C3=CC=C(C(C)(C)C)C=C3)C=C2)=N1)C1=CC=CC=C1,True
FC1=C(CNC2=NC(N3CCC(C4=NC(C5=CN=CC=N5)=NO4)CC3)=C3C=CC=C(Cl)C3=N2)C(Cl)=C(Cl)C=C1,True
CCOC(=O)C1=CC(C(F)(F)F)=NC(N2CCCCC2C(=O)N(CC)CC2=CC=C(C)C=C2)=C1,True
COC1=CC=C([N+](=O)[O-])C(NC2=NC=CC(NCC3=CC=CC=C3C)=N2)=C1,True
COC1=CC(CCN(CC2=CC=C(SC)C=C2)C2=NC(NC3=NC(C)(C)CC4=CC=CC=C34)=C3C=CC(C(F)(F)F)=CC3=N2)=CC=C1,True
CCCN(CCC)C1=CC(N(C)C2(C(=O)NCCCC3=C(C)N=CS3)CCCC2)=NC=N1,True
CCC(C1=CC=C(C)C=C1)N(CC)C1=C2SC=C(Br)C2=NC(N(CC)CCC2=CC=CC=C2)=N1,True
CN(C1=C2NC=NC2=NC(N)=N1)[C@@H](COC(C)(C)C)C(=O)NC1=CC(Cl)=CC=C1C(F)(F)F,True
CC(C)N1C=NC2=C(N3CCC4=C(C=CC=C4[N+](=O)[O-])C3)N=C(NCCC3=CC(OCC4=CC=CC=C4)=C(OCC4=CC=CC=C4)C=C3OCC3=CC=CC=C3)N=C21,True
CCCCN(CC1=CC=C(Cl)C=C1)C1=NC(NC2=CC=C(Br)C(OC)=C2)=NC2=C(Cl)C=CC=C12,True
CN1C=NC2=C1C=NC(N1C(C(=O)NC3=CC=C(C#N)C=C3O)CSC1C1=CC=C(Cl)C=C1)=C2,True
CC1=CC2=C(N[C@H](CC(C)C)C(=O)OCC3=CC=CC=C3)N=C(NCC3=CC=CC(COC(C)(C)C)=C3)N=C2S1,True
ClC1=CC(C2CCCCN2C2=NC(NCCOC3=CC=C(Cl)C(Cl)=C3)=C3SC=CC3=N2)=CC=C1,True
FC(F)C1CCN(C2=NC(N3CCCCCCCC3)=C3SC=CC3=N2)CC1,True
C=CCC1=C(NC(CC(=O)OC)C2=CC=CC(C)=C2)N=CN=C1N1CCSC1C1=CC=C(C)C=C1,True
CC1=CC(F)=CC=C1NC1=NC(NC2CC3(CCCCC3)OC3=CC=CC=C32)=C2C=NN(C(C)C)C2=N1,True
C=CCC1=C(NCC2=CC=C(OC(F)(F)F)C=C2)N=CN=C1NC1=C([N+](=O)[O-])C=CC2=NC=CC=C12,True
CCN(CCOC1=CC=CC(C)=C1C)C1=NC=NC(N(CCC2=CC=C(OC)C=C2)CC2=CC=C(SC)C=C2)=C1Br,True
COC1=NC=NC2=C1CCN(C1=NC(NC3=CC=C(Cl)C=C3OCC(F)(F)F)=NC3=CC(C(F)(F)F)=CC=C13)C2,True
CC1=NC(N2CCC[C@H]2C(=O)N[C@H](CO)[C@@H](C)O)=CC([N+](=O)[O-])=C1,True
COC1=NC(N2C(C3=CC=CS3)SC[C@H]2C(=O)N2CCCC(C3CCCCC3)C2)=CN=C1,True
CC1=CC(CN(CC2=CC=CC=C2)C2=NC(NC3=CC=C(N4C=CC=N4)C=C3C(F)(F)F)=NC3=CC=CC(C(F)(F)F)=C23)=CC=C1,True
COC1=CC=C(CN(CC2=CC=CC=C2)C2=NC(N(C)CCOC3=CC=C(Br)C=C3C)=C3SCCC3=N2)C(OC)=C1,True
COCCN1C=NN=C1C(C)NC1=NC(N2C3CCCC2CC3)=C2C(=N1)C=CN2C,True
COC(=O)C1CCN(C2=NC(N3CCC4(C=CC5=CC=CC=C54)CC3)=NC3=NC=CC=C23)C(C(=O)OC)C1,True
CCCCCNC1=C2N=CN(CC3=CC=CC=C3)C2=NC(NC(C)C2=CC=CC(OCC)=C2)=N1,True
CC1=CC=CC2=C1CCN2C(=O)C1CCN(C2=NC=NC3=C2C=NN3C(C)(C)C)CC1,True
C[C@@H](C1=CC=CC=C1)N(C)C1=C2C=CN(C)C2=NC(N(C)CC2=NN(C)C(C(F)(F)F)=C2)=N1,True
CCN(C1=CN=C2C=CNC2=N1)C(C(=O)N[C@@H](C)C1=CC=C(F)C=C1F)C(C)C,True
CN1C=CC2=C(NCCC3CCCCCC3)N=C(N3CCN4C=CN=C4C3)N=C21,True
COC1=CC=C(C2=NC(N(CC(=O)OC(C)(C)C)CC(=O)OC(C)(C)C)=NC(N3CCC4=CC(F)=C(F)C=C4C3)=C2)C=C1,True
COC(=O)C1=CC(C2CCN(C3=NC(NCC4=CC=CC(COC(C)(C)C)=C4)=NC4=C(Cl)C=CC=C34)CC2)=CC=C1,True
COCCN(CC1=CC=C(Br)S1)C1=NC(NC2=CC=CC(C3=CC=C(Cl)C(Cl)=C3)=C2)=NC2=NC=CC=C12,True
CCN1CCC(CNC(=O)[C@]2(C)CCCN2C2=NC=CC=C2F)C1,True
CN(CC1CC2=C(C=CC=C2)CN1C)C(=O)C1CC2=CC=CC=C2N1C1=C2CCC(O)C2=NC=C1,False
CC1(C)OCC(CO)(NC(=O)CCN(C2=CC=CC=C2)C2=C(F)C=NC=C2)CO1,True
COC1=CC=C(CN(C)C2=NC(C)=NC(N(CC3=NN=C(C4=CC=C([N+](=O)[O-])C=C4)O3)C(C)C)=C2)C=C1C,True
CC1=NN(CCF)C=C1NC(=O)C1=CC=CC=C1N(C)C1=NC=C(B(O)O)C=C1C(F)(F)F,True
COC1=CC=CC=C1OCC(C)NC1=NC=C(OC)C(N2CCC3=CC=CC=C3C2C)=N1,True
CN1C=NN=C1CCNC1=NC(NC2=CC(F)=C(Br)C(F)=C2)=NC2=CC(F)=CC=C12,True
COCCN(CC1=CC=CC2=CC=CC=C12)C1=NC(NCC2=NN=C3CCCCCN32)=C2C=CC(C)=CC2=N1,True
CC1=C(C)C(N(C2=NC=C3NN=CC3=N2)C2=CC=CC=C2C(=O)N2CCC3=CC(F)=CC=C32)=CC=C1,False
CC1=NC(NC(C2=CC=CC=C2)C2=CC=C(C3=CC=CC=C3)C=C2)=C(F)C(NCC2=CC=CC3=C2OC(F)(F)O3)=N1,True
COC1=CC=CC2=NC(NC3CCCC4=CC=CN=C43)=NC(N3CCC(OC4=NC=C(Br)C=N4)CC3)=C12,True
CCCCCCCCNC1=C2C(=NC(NC(C)C3=CC=C(C4CC4)N=C3)=N1)C=CN2C,True
COC1=CC=CC=C1OCC(C)NC1=NC(NCCC2=CC=CC(OC(F)(F)F)=C2)=NC=C1C,True
COC(=O)C1=CC=C(C2CCN(C(=O)C3CN(C4=CC=C(C(F)F)C=N4)C3)CC2)C=C1,True
CC1=CC=CC2=C(NCCCCOCCC3=CC=CC=C3)N=C(NC3=CC=CC(C(=O)OCC4=CC=CC=C4)=C3)N=C12,True
CC1=NC(N2C[C@@H](OC(C)(C)C)C[C@@H]2C(=O)NC2(CO)CCCCC2)=C2C=NNC2=N1,False
CC1=CN(CC(F)F)N=C1NC(=O)[C@H]1CN(C2=NC=CN=C2C(N)=O)C[C@@H]1C1=CC=CC(Cl)=C1,True
CCCCN(CC1=CC=NC=C1)C1=NC(N(CC2=CC=C(Cl)C=C2)C2CC2)=NC(C)=C1[N+](=O)[O-],True
CCNC1=NC(N(CC)C2=CC=C(C(=O)NC3=NC4=CC(C)=CC=C4O3)C=C2)=NC(NC(C)C)=N1,True
CC1=NOC(C2=CC=CC=C2NC2=NC(C)=C([N+](=O)[O-])C(NC(CC(C)(C)C)C3=CC=CN=C3)=N2)=N1,True
CCN1N=CC2=C(N(C)CC3=NOC(C)=N3)N=C(N(CCOC)CC3=CC=CS3)N=C21,True
CSC(=C[N+](=O)[O-])N(C)C1=CC(C(C)C)=NC(NC2=CC=C(C3=NC(C)=CS3)C=C2)=N1,True
COCCCCN(C)C1=NC=NC(NCC2=CC=C(F)C=C2Br)=C1,True
CC1=NC(C2=CC=C(CCNC3=NC(NC4=CC=C(SC5=NC=CN5C)C=C4C)=NC4=CC=CC(F)=C34)S2)=CS1,True
CCN(CCOC1=CC=CC=C1C)C1=NC(NC2=CC=CC=C2SCC2=CC=CC=C2F)=NC(C)=C1[N+](=O)[O-],True
C=CCC1=C(NCCCOC2=CC=CC(OC)=C2)N=CN=C1N(CC1=CC=CN=C1)CC1=CC=CC=C1OC,True
COC1=CC=C(OC(F)(F)F)C=C1CNC1=NC(NCC2=CC=NC(OC3=CC=CC=C3)=C2)=C2SC=CC2=N1,True
CC1=CC=C(C2CCCN2C2=NC(N(C)CCCOC3=CC=C(Cl)C=C3)=C3SC(C)=CC3=N2)C=C1,True
CC1=CC=C(CNC2=CC(NCC3=C(C)C=C(C(C)(C)C)C=C3C)=NC(C3=CC=CC=N3)=N2)N=C1,True
CCC1=C(NCC2=CC(F)=CC=C2F)N=CN=C1NC1=CC=C(OC)C(OCC2CCCO2)=C1,True
CC(C)C1=NC(N[C@@H](COC(C)(C)C)C(=O)OCC2=CC=CC=C2)=CC(NC(C2=CC=CC=C2F)C2=NC=CN2C)=N1,True
CC1=NC2=CC=NN2C(N(CC2=CC=CC(F)=C2)C(C)C(=O)NC2=CC=C(C)C(C(F)(F)F)=C2)=C1,True
O=C(NCCC1CCN(C2CCCC2)CC1)C1CCN(C2=CC3=NC=NN3C=N2)CC1,True
CCOC(=O)CCN(C)C1=NC(N(C)CCCCCl)=C2SC=C(C)C2=N1,True
COC(=O)C1=CC=C(N(CCC(=O)NCC2=CC=CO2)C2=CC=CC=C2[N+](=O)[O-])N=N1,True
CC1(CCNC(=O)CCN2CCN(C3=CC(C#N)=NC(C#N)=C3)CC2)OCCO1,True
CC(C)C(C(=O)N(C)C1CC2=CC=CC=C2C1)N(C)C1=CC=CC(C(F)(F)F)=N1,True
CN(C1=C2C(=NC(NC3=CC4=CC=CN=C4C4=NC=CC=C34)=N1)C=CN2C)C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,True
CCCNC(=O)[C@@H](C)NC(=O)[C@H]1N(C2=CC=CC(OC(F)(F)F)=N2)CSC1(C)C,True
NC1=C(N2CCC3=CC=CC=C3C2CC(=O)N2CCN3N=C(C(F)(F)F)N=C3C2)C(=O)NN=C1,False
C=CCN1CCN(C(=O)[C@@H]2CN(C3=NC(C)=C(N)N=C3)C[C@H]2C(C)C)CC1,True
CN(CCC1=CC=C([N+](=O)[O-])C=C1)C1=NC(NC2=CC=CC(CC3=CC=CC=C3)=C2)=NC2=CC=C([N+](=O)[O-])C=C12,True
CC1=C(F)C=CC2=C(N(C)C(C)C3=CC=C(Cl)C=C3Cl)N=C(NC3=CC=C4N=C(C5CC5)SC4=C3)N=C12,True
CCC1=CC=C(N(CC)C(=O)C2CCC(C)N(C3=C(C)N=CC(C)=N3)C2)C=C1,True
CCSC1=NC(N(C)C2=CC=C([N+](=O)[O-])C=C2C(=O)N[C@@H]2CCNC2=O)=CN=C1,True
CC1CCCC(N(C2=NC(NC(C3=CC=CC(F)=C3)C3=NC=CN3C)=C3C=C(F)C=CC3=N2)C2CCCC2)C1,True
COC1=CC=C(CN(C)C2=C3C=CSC3=NC(N[C@@H](C(=O)OC(C)(C)C)C3=CC=CC=C3)=N2)C=C1OC,True
CC1=CC(C(NC2=NC(N3CC4=CC=CC(Cl)=C4C3)=NC=C2[N+](=O)[O-])C2=CC=CS2)=CC=C1,True
CCOC1=CC=C(CCNC2=NC(N(CCOC)CC3=CC=C(C)C=C3C)=C3C=CC(Cl)=NC3=N2)C=C1OC,True
CC1=CC=C(COC2=CC(NC3=NC(N[C@H](COCC4=CC=CC=C4)C(=O)OCC4=CC=CC=C4)=C4C=CC=C(Br)C4=N3)=CC=C2)C=C1,True
CCC1=C2N=C(NC3=CC=CC=C3SC3CCCC3)C=C(NC3=CC(F)=C(F)C=C3Cl)N2N=C1,True
C1=CC=C(NC2=NC3=CC=NN3C(NCC3=CN=C4C=CC=CC4=C3)=C2)C(CN2C=CC=N2)=C1,True
COCCN1C=CC=C(NC(=O)CCC2CCN(C3=C([N+](=O)[O-])C=NC4=CC=CC=C34)CC2)C1=O,True
CC1=CC=C(NC2=NC(C)=C([N+](=O)[O-])C(NCC3=CC=CC(C(F)(F)F)=N3)=N2)C=C1C,True
CCSC1=CC=C(NC2=NC=NC(N3C(C)=C(C(=O)OC)C(C4=CC=CC=C4[N+](=O)[O-])C(C(=O)OC)=C3C)=C2C)C=C1,True
O=[N+]([O-])C1=CC2=C(N(CC3=CN(C4=CC=CC=C4)N=C3)C3CC3)N=C(NCC3=CC=C(C(F)(F)F)N=C3)N=C2C=C1,True
CC1=NC=CC=C1N(C)C(=O)[C@H]1CSCN1C1=C2N=CNC2=CC=N1,True
CCCCC(CC)CC1CCCCN1C1=NC(NC2=CC=C(OC3=NC=C(Br)C=N3)C=C2)=NC2=CC(OC)=C(OC)C=C12,True
CCN1C=NN=C1C(C)NC1=NC=NC(N2CCC[C@H]2C2=CC=C(Cl)C=C2)=C1Br,True
CCN1N=CC2=C(NCCCSCC3=CC=C(Cl)C=C3)N=C(N(CC3=CC=C(CC(=O)OC)C=C3)CC3=CC=C(CC(=O)OC)C=C3)N=C21,True
CCC1=CN=C(NC(C)CC2=CC=CC=C2Cl)N=C1NCC1=CC=CN=N1,True
COC1=CC=C(C2=NOC(CNC3=C4SC=C(C)C4=NC(N(C)CC4=CC(C)=NO4)=N3)=C2)C=C1,True
CC1=CC(CCCNC2=NC(N[C@@H](C)C3=CC=C(Br)C=C3F)=C3C(=N2)C=CN3C)=CC=C1,True
COC(=O)C1CCCCN1C1=NC(NC2=CC=C(OC(C)C)C=C2)=NC2=CC=CC(F)=C12,True
CC1=NOC(C)=C1CCNC1=NC(NCC2=NC(C3=CC=CN=C3)=NO2)=NC=C1,True
CCCC[Sn](CCCC)(CCCC)COCCCCNC1=C2C=C(OCC)C=CC2=NC(NCCCOC(C)C)=N1,True
CC1=CSC2=C(NCCN3C=NC=N3)N=C(NC3=CC(Cl)=CC4=CC=CN=C34)N=C12,True
CCCCOC(=O)C1=CC=C(NC2=C(F)C(N(CC)CC3=CC(Br)=CC=C3F)=NC(C)=N2)C=C1,True
CCCNC1=CC(N2CC3=C(C=CC=C3)CC2C(=O)NC2CCC3=C2C=C(F)C=C3F)=NC=N1,True
CSC1=NC(CN(C)C2=NC(N[C@H](C)C3=C(C)C=CC=C3C)=NC=C2C2CC2)=CC=N1,True
CCCCCCCCOC(=O)CNC1=C2SC=C(C)C2=NC(N2CCC(C3=NOC4=CC=CC=C34)CC2)=N1,True
CC(NC1=NC(N(C(C)C)[C@H](C)C2=CC=CC=C2)=C2C=CC(F)=CC2=N1)C1=NC(C2=CC=CC=N2)=NO1,True
C=CCC1=C(N[C@@H](CSCC2=CC=CC=C2)C(=O)OC)N=CN=C1NCCC1CCCCO1,True
C=CCN(CCC1=CC=CC=C1)C1=NC(N(C)C(C)C2=CC=C3C=CC=CC3=C2)=NC(C)=C1,True
CCOC(=O)C1=C(N2C[C@@H](O)CC[C@H]2C(=O)NC2=CC(=O)NC(=S)N2CC)C2=C(N=C1)NC=C2,True
COC(=O)C(CC1=CC=C([N+](=O)[O-])C=C1)NC1=NC(NCCC2=CC=CC(OC(F)(F)F)=C2)=C2SC=CC2=N1,True
CC(C)CN(CCC(=O)NCC(C)CN(C)C)C1=CC=C(C(F)(F)F)C=N1,True
FC1=CC=CC=C1CSC1=CC=CC=C1NC1=NC(C2=CC=CC=N2)=NC(N2CCC(C3=CC=C(Cl)C=C3)CC2)=C1,True
CCN(CC1=CC=CC=C1F)C1=C2CSCC2=NC(NC2=CC(F)=C(OC)C=C2Br)=N1,True
CCN(CC1=CN(C)N=C1)C1=NC(N[C@@H](C(=O)OC)C2=CC=C(F)C=C2)=NC2=CC(Br)=CC=C12,True
CCOC(=O)CN(C1=C2C=CC(Br)=C(F)C2=NC(NC2=CC(C)=C(OC)C(C(F)(F)F)=C2)=N1)C(C)C,True
CCCN(CCC1=CC=CC=N1)C1=C(C)C(NC2=CC=C(CN3C=NC4=CC=CC=C43)C=C2)=NC=N1,True
